GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Onetel Telecommunications Ltd,1 Portal Way,LONDON W3 6RS,,OT851,Gordon Edison,+44 20 8127 1981,+44 20 8127 1975,gordon.edison@talktalkonetel.co.uk
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Opera Telecom Ltd,3 Brindley Place,BIRMINGHAM B1 2JB,,OPERA1,Mark Hennessy,+44 121 620 9151,+44 870 062 8831,mark.hennessy@oitg.com
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Plus Telecom Ltd,19 Nassau Street,LONDON W1W 7AF,,6T5D5R,Richard Mead,+44 20 7637 2123,+44 20 7436 9242,richard.mead@plustelecom.com
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,PNC Telecom Services Ltd,"Cavallino House, Corsley Health",WARMINSTER BA12 7PL,,PNCTSL,Catherine Gerosa,+44 20 7748 1308,+44 20 7748 1001,cgerosa@pnctele.com
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Power Internet Ltd,"82 Saxon Gate West, Central Milton Keynes","BURKINGHAMSHIRE, MK9 2DL",,PWRNET,Phil Wattis,+44 1908 605188,+44 1908 242099,phil.wattis@power.net.uk
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Primus Telecommunications Ltd.,4 Victoria Street,LONDON SW1H OGT,,PRIMUS,Lucy Hitchcock,+44 20 7669 6614,+44 20 7669 6102,lhitchcock@primus.co.uk
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,QiComm Ltd,"Network House, 15 High Street","HAMPTON HILL, MIDDLESEX TW12 1NB",,QIC264,Shazia Saeed,+44 20 7177 6050,+44 20 7177 6060,shazia.saeed@qicomm.com
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,QX Telecom Ltd,2 Glenmore Close,THATCHAM RG19 3XR,,QXTUK,Steven Pang,+44 870 119 0222,+44 870 119 0222,info@qxtelecom.co.uk
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Reach Europe Ltd.,50-52 Paul Street,LONDON EC2A 4LB,,REU,Grant Haustorfer,+44 207 858 8868,+44 207 858 8998,uknetops@reach.com
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Realpoptel Ltd,195 North Street,LEEDS LS7 2AA,,RPL007,Coleen Scarfe,+44 870 922 1000,+44 870 122 2187,cs@realpoptel.net
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Red Squared Ltd,"Harvieston House, Ballyedmonduff Road,","STEPASIDE, DUBLIN D18 IRELAND",,RED2,Kevin Brennan,+353 1 440 7441,+353 1 440 7449,kevin.brennan@redsquared.com
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Ringmaster Ltd,Fenwicks Close Farm,"WHITLEY BAY, TYNE and WEAR NE25 9TQ",,RINGMA,Kevin Daley,+44 870 438 0000,+44 870 438 1111,kevin@ringmaster.net
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Samitel Ltd,"Lloyds Avenue House, 6 Lloyds Avenue",LONDON EC3N 3ES,,SAMITE,Ahmed Farah,+44 20 7488 4885,+44 20 7448 4666,afarah@samitel.com
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Software Cellular Network Ltd,2 More London Riverside,LONDON SE1 2JR,,TRU,James Body,+44 20 3002 6565,+44 20 7367 6248,james.body@truphone.com
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Spacetel UK Ltd,"Suite A, 5th Floor, Queens House, Kymberley R",HARROW MIDDLESEX HA1 1US,,SPCTL1,Hector Hinojosa,+44 20 7899 4032,+44 20 7899 5000,hinojosa@mednet.mc
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Square Systems Ltd,"49 High Street, Westbury on Trym",BRISTOL BS9 3ED,,755755,Paul Murphy,+44 8452 573804,+44 8707 778688,paul.murphy@squaresystems.co.uk
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Square Systems Ltd,"49 High Street, Westbury on Trym",BRISTOL BS9 3ED,,SQS,Paul Murphy,+44 8452 573804,+44 8707 778688,paul.murphy@squaresystems.co.uk
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Starcomm Ltd,"1 School House Terrace, Kirk Deighton",WETHERBY LS22 4EH,,STARUK,Clive Aldred,+44 8700 191919,+44 8700 191920,clive@starcomm.co.uk
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Syntec Ltd,18 The Avenue,LONDON W13 8PH,,SYNTEC,Jonathan Graham,+44 20 7741 2003,+44 20 7741 2103,itu@systec.co.uk
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Syntel LTD,18 The Avenue,LONDON W13 8PH,,SYNT01,James Campbell,+44 20 7741 8000,+44 20 7741 8001,jsc@syntec.co.uk
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Synterra UK Ltd,"Dalton House, 60 Windsor Avenue",LONDON SE19 2RR,,SYNTER,Oleg Karenkikh,+44 700 5803 458,,info@synterra.co.uk
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,T-Mobile (UK) Ltd,"Hatfield Business Park, Hatfield",HERTFORDSHIRE AL10 9BW,,TMUK,0,,,
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,T.G. Support Ltd,PO Box 906,WEMBLEY HA9 1DQ,,TGS001,Darren Dean,+44 20 8002 2902,+44 20 8002 2950,dpd@gtnet.gov.uk
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Teamphone Ltd,25-27 Shaftesbury Avenue,LONDON W1D 7EQ,,SN2527,John Lockyer,+44 20 3162 3061,+44 20 3162 3161,j.lockyer@teamphone.com
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Telco Global Networks Ltd,1 Portal Way,LONDON W3 6RS,,TG252,Gordon Edison,+44 20 8127 1981,+44 20 8127 1975,gordon.edison@talktalkonetel.co.uk
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Tele2 UK Services Ltd.,"Regal House, 70 London rd., Twickenham","MIDDLESEX, TW1 3QS",,TELE2,Ken Bodiley,+44 20 7894 9880,+44 20 7891 1511,tele2uk_carrierbusiness@tele2.com
