NORVEGE,NORWAY,NORUEGA,,,,,,,"UNITEL, Alteveer1)",1) The telegram service is no longer accepted by Telenor Telecom Solutions AS in Norway since 1.I.2002. See ITU Operational Bulletin No. 751 of 1.XI.2001 and ITU Operational Bulletin No. 764 of 15.V.2002.,1) Le service des télégrammes n’est plus accepté par Telenor Telecom Solutions AS depuis le 1.I.2002 en Norvège. Voir le Bulletin d’exploitation de l’UIT N° 751 du 1.XI.2001 et le Bulletin d’exploitation de l’UIT N° 764 du 15.V.2002.,1) El servicio de telegramas deja de aceptarse por Telenor Telecom Solutions AS desde el 1.I.2002 en Noruega. Véase el Boletín de Explotación de la UIT N.° 751 del 1.XI.2001 y el Boletín de Explotación de la UIT N.° 764 del 15.V.2002.,NO- -,,,,,,,,,,,
NORVEGE,NORWAY,NORUEGA,,,,,,,"UNITEL, Alteveer1)",1) The telegram service is no longer accepted by Telenor Telecom Solutions AS in Norway since 1.I.2002. See ITU Operational Bulletin No. 751 of 1.XI.2001 and ITU Operational Bulletin No. 764 of 15.V.2002.,1) Le service des télégrammes n’est plus accepté par Telenor Telecom Solutions AS depuis le 1.I.2002 en Norvège. Voir le Bulletin d’exploitation de l’UIT N° 751 du 1.XI.2001 et le Bulletin d’exploitation de l’UIT N° 764 du 15.V.2002.,1) El servicio de telegramas deja de aceptarse por Telenor Telecom Solutions AS desde el 1.I.2002 en Noruega. Véase el Boletín de Explotación de la UIT N.° 751 del 1.XI.2001 y el Boletín de Explotación de la UIT N.° 764 del 15.V.2002.,NO- -,,,,All destinations,Toutes destinations,Todos los destinos,NOXX,,,,
NOUVELLE-CALÉDONIE,NEW CALEDONIA,NUEVA CALEDONIA,,,,,,,,,,,NM- -1),"1) The telegram service is no longer accepted and the telegram destination indicator has been deleted since 1.V.2003. However, the two-letter code “NM” remains reserved.","1) Le service des télégrammes n’est plus accepté et l’indicateur de destination des télégrammes a été supprimé depuis le 1.V.2003. Toutefois, le code en deux lettres «NM» reste réservé.","1) El servicio de telegramas deja de aceptarse y el indicador de destino de telegramas ha sido suprimido desde el 1.V.2003. Sin embargo, el código de dos letras «NM» sigue reservado.",,,,,,,,
NOUVELLE-ZÉLANDE,NEW ZEALAND,NUEVA ZELANDIA,,,,,,,,,,,NZ- -1),"1) The telegram service is no longer accepted and the telegram destination indicator has been deleted since 3.VII.2000. However, the two-letter code “NZ” remains reserved.","1) Le service des télégrammes n’est plus accepté et l’indicateur de destination des télégrammes a été supprimé depuis le 3.VII.2000. Toutefois, le code en deux lettres «NZ» reste réservé.","1) El servicio de telegramas deja de aceptarse y el indicador de destino de telegramas ha sido suprimido desde el 3.VII.2000. Sin embargo, el código de dos letras «NZ» sigue reservado.",,,,,,,,
OMAN,OMAN,OMÁN,,,,,,,"Oman-Tel – Oman Telecommunications Company S.A.O.C., Muscat",,,,ON- -,,,,,,,,,,,
OMAN,OMAN,OMÁN,,,,,,,"Oman-Tel – Oman Telecommunications Company S.A.O.C., Muscat",,,,ON- -,,,,Bahla,Bahla,Bahla,ONBL,,,,
OMAN,OMAN,OMÁN,,,,,,,"Oman-Tel – Oman Telecommunications Company S.A.O.C., Muscat",,,,ON- -,,,,Barka,Barka,Barka,ONBR,,,,
OMAN,OMAN,OMÁN,,,,,,,"Oman-Tel – Oman Telecommunications Company S.A.O.C., Muscat",,,,ON- -,,,,Buraimi,Buraimi,Buraimi,ONBU,,,,
OMAN,OMAN,OMÁN,,,,,,,"Oman-Tel – Oman Telecommunications Company S.A.O.C., Muscat",,,,ON- -,,,,Ibri,Ibri,Ibri,ONII,,,,
OMAN,OMAN,OMÁN,,,,,,,"Oman-Tel – Oman Telecommunications Company S.A.O.C., Muscat",,,,ON- -,,,,Khabura,Khabura,Khabura,ONKB,,,,
OMAN,OMAN,OMÁN,,,,,,,"Oman-Tel – Oman Telecommunications Company S.A.O.C., Muscat",,,,ON- -,,,,Khasab,Khasab,Khasab,ONKS,,,,
OMAN,OMAN,OMÁN,,,,,,,"Oman-Tel – Oman Telecommunications Company S.A.O.C., Muscat",,,,ON- -,,,,Masirah,Masirah,Masirah,ONMH,,,,
OMAN,OMAN,OMÁN,,,,,,,"Oman-Tel – Oman Telecommunications Company S.A.O.C., Muscat",,,,ON- -,,,,Masnah,Masnah,Masnah,ONMN,,,,
OMAN,OMAN,OMÁN,,,,,,,"Oman-Tel – Oman Telecommunications Company S.A.O.C., Muscat",,,,ON- -,,,,Muscat,Muscat,Muscat,ONMU,,,,
OMAN,OMAN,OMÁN,,,,,,,"Oman-Tel – Oman Telecommunications Company S.A.O.C., Muscat",,,,ON- -,,,,Muscat Radio,Muscat Radio,Muscat Radio,ONMR,,,,
OMAN,OMAN,OMÁN,,,,,,,"Oman-Tel – Oman Telecommunications Company S.A.O.C., Muscat",,,,ON- -,,,,Nizwa,Nizwa,Nizwa,ONNZ,,,,
OMAN,OMAN,OMÁN,,,,,,,"Oman-Tel – Oman Telecommunications Company S.A.O.C., Muscat",,,,ON- -,,,,Rustag,Rustag,Rustag,ONRQ,,,,
OMAN,OMAN,OMÁN,,,,,,,"Oman-Tel – Oman Telecommunications Company S.A.O.C., Muscat",,,,ON- -,,,,Salalah,Salalah,Salalah,ONSH,,,,
OMAN,OMAN,OMÁN,,,,,,,"Oman-Tel – Oman Telecommunications Company S.A.O.C., Muscat",,,,ON- -,,,,Seeb,Seeb,Seeb,ONSB,,,,
OMAN,OMAN,OMÁN,,,,,,,"Oman-Tel – Oman Telecommunications Company S.A.O.C., Muscat",,,,ON- -,,,,Shinas,Shinas,Shinas,ONSN,,,,
OMAN,OMAN,OMÁN,,,,,,,"Oman-Tel – Oman Telecommunications Company S.A.O.C., Muscat",,,,ON- -,,,,Sohar,Sohar,Sohar,ONSR,,,,
OMAN,OMAN,OMÁN,,,,,,,"Oman-Tel – Oman Telecommunications Company S.A.O.C., Muscat",,,,ON- -,,,,Sumail,Sumail,Sumail,ONSM,,,,
OMAN,OMAN,OMÁN,,,,,,,"Oman-Tel – Oman Telecommunications Company S.A.O.C., Muscat",,,,ON- -,,,,Sur Oman,Sur Oman,Sur Oman,ONSU,,,,
OMAN,OMAN,OMÁN,,,,,,,"Oman-Tel – Oman Telecommunications Company S.A.O.C., Muscat",,,,ON- -,,,,Suwaig,Suwaig,Suwaig,ONSQ,,,,
OMAN,OMAN,OMÁN,,,,,,,"Oman-Tel – Oman Telecommunications Company S.A.O.C., Muscat",,,,ON- -,,,,All others,Tous les autres,Todos los otros,ONMX,,,,
OUGANDA,UGANDA,UGANDA,,,,,,,"UPTC – Uganda Post and Telecommunications Corporation, Kampala",,,,UG- -,,,,,,,,,,,
OUGANDA,UGANDA,UGANDA,,,,,,,"UPTC – Uganda Post and Telecommunications Corporation, Kampala",,,,UG- -,,,,Apac,Apac,Apac,UGAP,,,,
OUGANDA,UGANDA,UGANDA,,,,,,,"UPTC – Uganda Post and Telecommunications Corporation, Kampala",,,,UG- -,,,,Arua,Arua,Arua,UGAR,,,,
OUGANDA,UGANDA,UGANDA,,,,,,,"UPTC – Uganda Post and Telecommunications Corporation, Kampala",,,,UG- -,,,,Busia,Busia,Busia,UGBU,,,,
OUGANDA,UGANDA,UGANDA,,,,,,,"UPTC – Uganda Post and Telecommunications Corporation, Kampala",,,,UG- -,,,,Entebbe,Entebbe,Entebbe,UGEN,,,,
OUGANDA,UGANDA,UGANDA,,,,,,,"UPTC – Uganda Post and Telecommunications Corporation, Kampala",,,,UG- -,,,,Fort Portal,Fort Portal,Fort Portal,UGFP,,,,
OUGANDA,UGANDA,UGANDA,,,,,,,"UPTC – Uganda Post and Telecommunications Corporation, Kampala",,,,UG- -,,,,Gulu,Gulu,Gulu,UGGU,,,,
OUGANDA,UGANDA,UGANDA,,,,,,,"UPTC – Uganda Post and Telecommunications Corporation, Kampala",,,,UG- -,,,,Hoima,Hoima,Hoima,UGHO,,,,
OUGANDA,UGANDA,UGANDA,,,,,,,"UPTC – Uganda Post and Telecommunications Corporation, Kampala",,,,UG- -,,,,Ibanda,Ibanda,Ibanda,UGIB,,,,
OUGANDA,UGANDA,UGANDA,,,,,,,"UPTC – Uganda Post and Telecommunications Corporation, Kampala",,,,UG- -,,,,Jinja,Jinja,Jinja,UGJA,,,,
OUGANDA,UGANDA,UGANDA,,,,,,,"UPTC – Uganda Post and Telecommunications Corporation, Kampala",,,,UG- -,,,,Kabale,Kabale,Kabale,UGKB,,,,
OUGANDA,UGANDA,UGANDA,,,,,,,"UPTC – Uganda Post and Telecommunications Corporation, Kampala",,,,UG- -,,,,KAMPALA,KAMPALA,KAMPALA,UGKA,,,,
OUGANDA,UGANDA,UGANDA,,,,,,,"UPTC – Uganda Post and Telecommunications Corporation, Kampala",,,,UG- -,,,,Kasese,Kasese,Kasese,UGKS,,,,
OUGANDA,UGANDA,UGANDA,,,,,,,"UPTC – Uganda Post and Telecommunications Corporation, Kampala",,,,UG- -,,,,Lake Katwe,Lake Katwe,Lake Katwe,UGLK,,,,
OUGANDA,UGANDA,UGANDA,,,,,,,"UPTC – Uganda Post and Telecommunications Corporation, Kampala",,,,UG- -,,,,Lira,Lira,Lira,UGLI,,,,
OUGANDA,UGANDA,UGANDA,,,,,,,"UPTC – Uganda Post and Telecommunications Corporation, Kampala",,,,UG- -,,,,Lugazi,Lugazi,Lugazi,UGLZ,,,,
OUGANDA,UGANDA,UGANDA,,,,,,,"UPTC – Uganda Post and Telecommunications Corporation, Kampala",,,,UG- -,,,,Malaba,Malaba,Malaba,UGML,,,,
OUGANDA,UGANDA,UGANDA,,,,,,,"UPTC – Uganda Post and Telecommunications Corporation, Kampala",,,,UG- -,,,,Masaka,Masaka,Masaka,UGMA,,,,
OUGANDA,UGANDA,UGANDA,,,,,,,"UPTC – Uganda Post and Telecommunications Corporation, Kampala",,,,UG- -,,,,Masindi,Masindi,Masindi,UGMI,,,,
OUGANDA,UGANDA,UGANDA,,,,,,,"UPTC – Uganda Post and Telecommunications Corporation, Kampala",,,,UG- -,,,,Mbale,Mbale,Mbale,UGMB,,,,
OUGANDA,UGANDA,UGANDA,,,,,,,"UPTC – Uganda Post and Telecommunications Corporation, Kampala",,,,UG- -,,,,Mbarara,Mbarara,Mbarara,UGMR,,,,
OUGANDA,UGANDA,UGANDA,,,,,,,"UPTC – Uganda Post and Telecommunications Corporation, Kampala",,,,UG- -,,,,Moroto,Moroto,Moroto,UGMO,,,,
OUGANDA,UGANDA,UGANDA,,,,,,,"UPTC – Uganda Post and Telecommunications Corporation, Kampala",,,,UG- -,,,,Mubende,Mubende,Mubende,UGMU,,,,
OUGANDA,UGANDA,UGANDA,,,,,,,"UPTC – Uganda Post and Telecommunications Corporation, Kampala",,,,UG- -,,,,Nebbi,Nebbi,Nebbi,UGNE,,,,
OUGANDA,UGANDA,UGANDA,,,,,,,"UPTC – Uganda Post and Telecommunications Corporation, Kampala",,,,UG- -,,,,Pakwach,Pakwach,Pakwach,UGPA,,,,
OUGANDA,UGANDA,UGANDA,,,,,,,"UPTC – Uganda Post and Telecommunications Corporation, Kampala",,,,UG- -,,,,Rukungiri,Rukungiri,Rukungiri,UGRU,,,,
OUGANDA,UGANDA,UGANDA,,,,,,,"UPTC – Uganda Post and Telecommunications Corporation, Kampala",,,,UG- -,,,,Soroti,Soroti,Soroti,UGSI,,,,
OUGANDA,UGANDA,UGANDA,,,,,,,"UPTC – Uganda Post and Telecommunications Corporation, Kampala",,,,UG- -,,,,Tororo,Tororo,Tororo,UGTO,,,,
OUGANDA,UGANDA,UGANDA,,,,,,,"UPTC – Uganda Post and Telecommunications Corporation, Kampala",,,,UG- -,,,,All others,Tous les autres,Todos los otros,UGKX,,,,
OUZBEKISTAN,UZBEKISTAN,UZBEKISTÁN,,,,,,,"Joint Stock Company ""Khalkaro Telecom"", Tashkent",,,,UZ- -,,,,,,,,,,,
OUZBEKISTAN,UZBEKISTAN,UZBEKISTÁN,,,,,,,"Joint Stock Company ""Khalkaro Telecom"", Tashkent",,,,UZ- -,,,,ANDIJAN,ANDIJAN,ANDIJAN,UZAN,,,,
OUZBEKISTAN,UZBEKISTAN,UZBEKISTÁN,,,,,,,"Joint Stock Company ""Khalkaro Telecom"", Tashkent",,,,UZ- -,,,,BUKHARA,BUKHARA,BUKHARA,UZBH,,,,
OUZBEKISTAN,UZBEKISTAN,UZBEKISTÁN,,,,,,,"Joint Stock Company ""Khalkaro Telecom"", Tashkent",,,,UZ- -,,,,DJIZAK,DJIZAK,DJIZAK,UZDJ,,,,
OUZBEKISTAN,UZBEKISTAN,UZBEKISTÁN,,,,,,,"Joint Stock Company ""Khalkaro Telecom"", Tashkent",,,,UZ- -,,,,FERGANA,FERGANA,FERGANA,UZFG,,,,
OUZBEKISTAN,UZBEKISTAN,UZBEKISTÁN,,,,,,,"Joint Stock Company ""Khalkaro Telecom"", Tashkent",,,,UZ- -,,,,GULISTAN,GULISTAN,GULISTAN,UZGU,,,,
OUZBEKISTAN,UZBEKISTAN,UZBEKISTÁN,,,,,,,"Joint Stock Company ""Khalkaro Telecom"", Tashkent",,,,UZ- -,,,,KARSHI,KARSHI,KARSHI,UZKR,,,,
OUZBEKISTAN,UZBEKISTAN,UZBEKISTÁN,,,,,,,"Joint Stock Company ""Khalkaro Telecom"", Tashkent",,,,UZ- -,,,,NAMANGAN,NAMANGAN,NAMANGAN,UZNG,,,,
OUZBEKISTAN,UZBEKISTAN,UZBEKISTÁN,,,,,,,"Joint Stock Company ""Khalkaro Telecom"", Tashkent",,,,UZ- -,,,,NAVOI,NAVOI,NAVOI,UZNV,,,,
OUZBEKISTAN,UZBEKISTAN,UZBEKISTÁN,,,,,,,"Joint Stock Company ""Khalkaro Telecom"", Tashkent",,,,UZ- -,,,,NUKUS,NUKUS,NUKUS,UZNU,,,,
OUZBEKISTAN,UZBEKISTAN,UZBEKISTÁN,,,,,,,"Joint Stock Company ""Khalkaro Telecom"", Tashkent",,,,UZ- -,,,,SAMARKAND,SAMARKAND,SAMARKAND,UZSM,,,,
OUZBEKISTAN,UZBEKISTAN,UZBEKISTÁN,,,,,,,"Joint Stock Company ""Khalkaro Telecom"", Tashkent",,,,UZ- -,,,,TASHKENT,TASHKENT,TASHKENT,UZTS,,,,
OUZBEKISTAN,UZBEKISTAN,UZBEKISTÁN,,,,,,,"Joint Stock Company ""Khalkaro Telecom"", Tashkent",,,,UZ- -,,,,TERMEZ,TERMEZ,TERMEZ,UZTZ,,,,
OUZBEKISTAN,UZBEKISTAN,UZBEKISTÁN,,,,,,,"Joint Stock Company ""Khalkaro Telecom"", Tashkent",,,,UZ- -,,,,URGENCH,URGENCH,URGENCH,UZUR,,,,
PAKISTAN,PAKISTAN,PAKISTÁN,,,,,,,,,,,PK- -1),"1) The telegram service is no longer accepted and the telegram destination indicator has been deleted since 7.I.2006. However, the two-letter code “PK” remains reserved. ","1) Le service des télégrammes n’est plus accepté et l’indicateur de destination des télégrammes a été supprimé depuis le 7.I.2006. Toutefois, le code en deux lettres «PK» reste réservé.","1) El servicio de telegramas deja de aceptarse y el indicador de destino de telegramas ha sido suprimido desde el 7.I.2006. Sin embargo, el código de dos letras «PK» sigue reservado.",,,,,,,,
PALAU,PALAU,PALAU,,,,,,,PNCC – Palau National Communications Corporation,,,,PW- -,,,,,,,,,,,
PALAU,PALAU,PALAU,,,,,,,PNCC – Palau National Communications Corporation,,,,PW- -,,,,All destinations,Toutes destinations,Todos los destinos,PWXX,,,,
PANAMA,PANAMA,PANAMÁ,,,,,,,"INTEL S.A. – Instituto Nacional de Telecomunicaciones S.A., Panamá",,,,PG- -,,,,,,,,,,,
PANAMA,PANAMA,PANAMÁ,,,,,,,"INTEL S.A. – Instituto Nacional de Telecomunicaciones S.A., Panamá",,,,PG- -,,,,CANAL INTELMAR RADIO/HPP,CANAL INTELMAR RADIO/HPP,CANAL INTELMAR RADIO/HPP,PGEC,,,,
PANAMA,PANAMA,PANAMÁ,,,,,,,"INTEL S.A. – Instituto Nacional de Telecomunicaciones S.A., Panamá",,,,PG- -,,,,COLÓN,COLÓN,COLÓN,PGCO,,,,
PANAMA,PANAMA,PANAMÁ,,,,,,,"INTEL S.A. – Instituto Nacional de Telecomunicaciones S.A., Panamá",,,,PG- -,,,,PANAMÁ,PANAMÁ,PANAMÁ,PGPA,,,,
PANAMA,PANAMA,PANAMÁ,,,,,,,"INTEL S.A. – Instituto Nacional de Telecomunicaciones S.A., Panamá",,,,PG- -,,,,All others,Tous les autres,Todos los otros,PGPX,,,,
PAPOUASIE-NOUVELLE-GUINÉE,PAPUA NEW GUINEA,PAPUA NUEVA GUINEA,,,,,,,"Telikom PNG LTD – Telikom PNG Ltd, Waigani",,,,NE- -,,,,,,,,,,,
PAPOUASIE-NOUVELLE-GUINÉE,PAPUA NEW GUINEA,PAPUA NUEVA GUINEA,,,,,,,"Telikom PNG LTD – Telikom PNG Ltd, Waigani",,,,NE- -,,,,All destinations,Toutes destinations,Todos los destinos,NEXX,,,,
PARAGUAY,PARAGUAY,PARAGUAY,,,,,,,"ANTELCO – Administración Nacional deTelecomunicaciones, Asunción",,,,PY- -,,,,,,,,,,,
PARAGUAY,PARAGUAY,PARAGUAY,,,,,,,"ANTELCO – Administración Nacional deTelecomunicaciones, Asunción",,,,PY- -,,,,Asuncion,Asuncion,Asunción,PYAN,,,,
PARAGUAY,PARAGUAY,PARAGUAY,,,,,,,"ANTELCO – Administración Nacional deTelecomunicaciones, Asunción",,,,PY- -,,,,All others,Tous les autres,Todos los otros,PYAX,,,,
PAYS-BAS,NETHERLANDS,PAÍSES BAJOS,,,,,,,"UNITEL, Alteveer1)",1)      See ITU Operational Bulletin 746 of 15.VIII.2001,1)voir le Bulletin d’exploitation de l’UIT 746 du 15.VIII.2001,1)véase el Boletín de Explotación de la UIT 746 del 15.VIII.2001,NL- - ,,,,,,,,,,,
PAYS-BAS,NETHERLANDS,PAÍSES BAJOS,,,,,,,"UNITEL, Alteveer1)",1)      See ITU Operational Bulletin 746 of 15.VIII.2001,1)voir le Bulletin d’exploitation de l’UIT 746 du 15.VIII.2001,1)véase el Boletín de Explotación de la UIT 746 del 15.VIII.2001,NL- - ,,,,All destinations,Toutes destinations,Todos los destinos,NLXX,,,,
PÉROU,PERU,PERÚ,,,,,,,"GOVT – Dirección General de Telecomunicaciones, Ministerio de  Transportes y Comunicaciones, Lima",,,,PE- -,,,,,,,,,,,
PÉROU,PERU,PERÚ,,,,,,,"GOVT – Dirección General de Telecomunicaciones, Ministerio de  Transportes y Comunicaciones, Lima",,,,PE- -,,,,Abancay,Abancay,Abancay,PEAY,,,,
PÉROU,PERU,PERÚ,,,,,,,"GOVT – Dirección General de Telecomunicaciones, Ministerio de  Transportes y Comunicaciones, Lima",,,,PE- -,,,,Andahuaylas,Andahuaylas,Andahuaylas,PEAS,,,,
PÉROU,PERU,PERÚ,,,,,,,"GOVT – Dirección General de Telecomunicaciones, Ministerio de  Transportes y Comunicaciones, Lima",,,,PE- -,,,,Aguas Verdes ,Aguas Verdes ,Aguas Verdes ,PEAV,,,,
PÉROU,PERU,PERÚ,,,,,,,"GOVT – Dirección General de Telecomunicaciones, Ministerio de  Transportes y Comunicaciones, Lima",,,,PE- -,,,,Arequipa,Arequipa,Arequipa,PEAQ,,,,
PÉROU,PERU,PERÚ,,,,,,,"GOVT – Dirección General de Telecomunicaciones, Ministerio de  Transportes y Comunicaciones, Lima",,,,PE- -,,,,Arriola Suc,Arriola Suc,Arriola Suc,PESA,,,,
PÉROU,PERU,PERÚ,,,,,,,"GOVT – Dirección General de Telecomunicaciones, Ministerio de  Transportes y Comunicaciones, Lima",,,,PE- -,,,,Ayacucho,Ayacucho,Ayacucho,PEAH,,,,
PÉROU,PERU,PERÚ,,,,,,,"GOVT – Dirección General de Telecomunicaciones, Ministerio de  Transportes y Comunicaciones, Lima",,,,PE- -,,,,Ayaviri,Ayaviri,Ayaviri,PEAF,,,,
PÉROU,PERU,PERÚ,,,,,,,"GOVT – Dirección General de Telecomunicaciones, Ministerio de  Transportes y Comunicaciones, Lima",,,,PE- -,,,,Azangaro,Azangaro,Azangaro,PEAZ,,,,
PÉROU,PERU,PERÚ,,,,,,,"GOVT – Dirección General de Telecomunicaciones, Ministerio de  Transportes y Comunicaciones, Lima",,,,PE- -,,,,Bagua Chica,Bagua Chica,Bagua Chica,PEBC,,,,
PÉROU,PERU,PERÚ,,,,,,,"GOVT – Dirección General de Telecomunicaciones, Ministerio de  Transportes y Comunicaciones, Lima",,,,PE- -,,,,Bagua Grande,Bagua Grande,Bagua Grande,PEBG,,,,
PÉROU,PERU,PERÚ,,,,,,,"GOVT – Dirección General de Telecomunicaciones, Ministerio de  Transportes y Comunicaciones, Lima",,,,PE- -,,,,Barranca,Barranca,Barranca,PEBR,,,,
PÉROU,PERU,PERÚ,,,,,,,"GOVT – Dirección General de Telecomunicaciones, Ministerio de  Transportes y Comunicaciones, Lima",,,,PE- -,,,,Barranco,Barranco,Barranco,PEBO,,,,
PÉROU,PERU,PERÚ,,,,,,,"GOVT – Dirección General de Telecomunicaciones, Ministerio de  Transportes y Comunicaciones, Lima",,,,PE- -,,,,Caballococha,Caballococha,Caballococha,PECA,,,,
PÉROU,PERU,PERÚ,,,,,,,"GOVT – Dirección General de Telecomunicaciones, Ministerio de  Transportes y Comunicaciones, Lima",,,,PE- -,,,,Cajamarca,Cajamarca,Cajamarca,PECC,,,,
PÉROU,PERU,PERÚ,,,,,,,"GOVT – Dirección General de Telecomunicaciones, Ministerio de  Transportes y Comunicaciones, Lima",,,,PE- -,,,,Callao,Callao,Callao,PECO,,,,
PÉROU,PERU,PERÚ,,,,,,,"GOVT – Dirección General de Telecomunicaciones, Ministerio de  Transportes y Comunicaciones, Lima",,,,PE- -,,,,Camané,Camaná,Camané,PECM,,,,
PÉROU,PERU,PERÚ,,,,,,,"GOVT – Dirección General de Telecomunicaciones, Ministerio de  Transportes y Comunicaciones, Lima",,,,PE- -,,,,CAÑETE,CAÑETE,CAÑETE,PECN,,,,
PÉROU,PERU,PERÚ,,,,,,,"GOVT – Dirección General de Telecomunicaciones, Ministerio de  Transportes y Comunicaciones, Lima",,,,PE- -,,,,Caraz,Caraz,Caraz,PERZ,,,,
PÉROU,PERU,PERÚ,,,,,,,"GOVT – Dirección General de Telecomunicaciones, Ministerio de  Transportes y Comunicaciones, Lima",,,,PE- -,,,,Casma,Casma,Casma,PEAA,,,,
PÉROU,PERU,PERÚ,,,,,,,"GOVT – Dirección General de Telecomunicaciones, Ministerio de  Transportes y Comunicaciones, Lima",,,,PE- -,,,,Cerro Pasco ,Cerro Pasco ,Cerro Pasco ,PECP,,,,
PÉROU,PERU,PERÚ,,,,,,,"GOVT – Dirección General de Telecomunicaciones, Ministerio de  Transportes y Comunicaciones, Lima",,,,PE- -,,,,Chachapoyas,Chachapoyas,Chachapoyas,PEHV,,,,
PÉROU,PERU,PERÚ,,,,,,,"GOVT – Dirección General de Telecomunicaciones, Ministerio de  Transportes y Comunicaciones, Lima",,,,PE- -,,,,Chala,Chala,Chala,PEUP,,,,
PÉROU,PERU,PERÚ,,,,,,,"GOVT – Dirección General de Telecomunicaciones, Ministerio de  Transportes y Comunicaciones, Lima",,,,PE- -,,,,Chancay,Chancay,Chancay,PEHH,,,,
PÉROU,PERU,PERÚ,,,,,,,"GOVT – Dirección General de Telecomunicaciones, Ministerio de  Transportes y Comunicaciones, Lima",,,,PE- -,,,,Chepén,Chepén,Chepen,PENM,,,,
PÉROU,PERU,PERÚ,,,,,,,"GOVT – Dirección General de Telecomunicaciones, Ministerio de  Transportes y Comunicaciones, Lima",,,,PE- -,,,,Chiclayo,Chiclayo,Chiclayo,PECU,,,,
PÉROU,PERU,PERÚ,,,,,,,"GOVT – Dirección General de Telecomunicaciones, Ministerio de  Transportes y Comunicaciones, Lima",,,,PE- -,,,,Chimbote,Chimbote,Chimbote,PEAM,,,,
PÉROU,PERU,PERÚ,,,,,,,"GOVT – Dirección General de Telecomunicaciones, Ministerio de  Transportes y Comunicaciones, Lima",,,,PE- -,,,,Chincha,Chincha,Chincha,PECW,,,,
PÉROU,PERU,PERÚ,,,,,,,"GOVT – Dirección General de Telecomunicaciones, Ministerio de  Transportes y Comunicaciones, Lima",,,,PE- -,,,,Chorrillos,Chorrillos,Chorrillos,PELL,,,,
PÉROU,PERU,PERÚ,,,,,,,"GOVT – Dirección General de Telecomunicaciones, Ministerio de  Transportes y Comunicaciones, Lima",,,,PE- -,,,,Chosica,Chosica,Chosica,PECS,,,,
PÉROU,PERU,PERÚ,,,,,,,"GOVT – Dirección General de Telecomunicaciones, Ministerio de  Transportes y Comunicaciones, Lima",,,,PE- -,,,,Chota,Chota,Chota,PECT,,,,
PÉROU,PERU,PERÚ,,,,,,,"GOVT – Dirección General de Telecomunicaciones, Ministerio de  Transportes y Comunicaciones, Lima",,,,PE- -,,,,Chulucanas,Chulucanas,Chulucanas,PECH,,,,
PÉROU,PERU,PERÚ,,,,,,,"GOVT – Dirección General de Telecomunicaciones, Ministerio de  Transportes y Comunicaciones, Lima",,,,PE- -,,,,Chuquibamba,Chuquibamba,Chuquibamba,PEHQ,,,,
PÉROU,PERU,PERÚ,,,,,,,"GOVT – Dirección General de Telecomunicaciones, Ministerio de  Transportes y Comunicaciones, Lima",,,,PE- -,,,,Concepción,Concepcion,Concepción,PECI,,,,
PÉROU,PERU,PERÚ,,,,,,,"GOVT – Dirección General de Telecomunicaciones, Ministerio de  Transportes y Comunicaciones, Lima",,,,PE- -,,,,Contamana,Contamana,Contamana,PEIQ,,,,
PÉROU,PERU,PERÚ,,,,,,,"GOVT – Dirección General de Telecomunicaciones, Ministerio de  Transportes y Comunicaciones, Lima",,,,PE- -,,,,Cutervo,Cutervo,Cutervo,PECV,,,,
PÉROU,PERU,PERÚ,,,,,,,"GOVT – Dirección General de Telecomunicaciones, Ministerio de  Transportes y Comunicaciones, Lima",,,,PE- -,,,,Cuzco,Cuzco,Cuzco,PECZ,,,,
PÉROU,PERU,PERÚ,,,,,,,"GOVT – Dirección General de Telecomunicaciones, Ministerio de  Transportes y Comunicaciones, Lima",,,,PE- -,,,,Fiori,Fiori,Fiori,PEFI,,,,
PÉROU,PERU,PERÚ,,,,,,,"GOVT – Dirección General de Telecomunicaciones, Ministerio de  Transportes y Comunicaciones, Lima",,,,PE- -,,,,Huacho,Huacho,Huacho,PEHA,,,,
PÉROU,PERU,PERÚ,,,,,,,"GOVT – Dirección General de Telecomunicaciones, Ministerio de  Transportes y Comunicaciones, Lima",,,,PE- -,,,,Huancavelica,Huancavelica,Huancavelica,PEHJ,,,,
PÉROU,PERU,PERÚ,,,,,,,"GOVT – Dirección General de Telecomunicaciones, Ministerio de  Transportes y Comunicaciones, Lima",,,,PE- -,,,,Huancayo,Huancayo,Huancayo,PEHO,,,,
PÉROU,PERU,PERÚ,,,,,,,"GOVT – Dirección General de Telecomunicaciones, Ministerio de  Transportes y Comunicaciones, Lima",,,,PE- -,,,,Huanta,Huanta,Huanta,PEHK,,,,
PÉROU,PERU,PERÚ,,,,,,,"GOVT – Dirección General de Telecomunicaciones, Ministerio de  Transportes y Comunicaciones, Lima",,,,PE- -,,,,Huanuco,Huanuco,Huanuco,PEHN,,,,
PÉROU,PERU,PERÚ,,,,,,,"GOVT – Dirección General de Telecomunicaciones, Ministerio de  Transportes y Comunicaciones, Lima",,,,PE- -,,,,Huaral,Huaral,Huaral,PEHL,,,,
PÉROU,PERU,PERÚ,,,,,,,"GOVT – Dirección General de Telecomunicaciones, Ministerio de  Transportes y Comunicaciones, Lima",,,,PE- -,,,,Huaraz,Huaraz,Huaraz,PEHZ,,,,
